lemma,english,pos,frequency_rank,normalized_frequency,cefr_estimate,tags
koncert,,noun,730,0.00012067197919766,A2,core noun core_1000 core_2000
kvalitet,,noun,731,0.000120571922278947,A2,core noun core_1000 core_2000
borgmester,,noun,732,0.000120553022638746,A2,core noun core_1000 core_2000
konkret,,adjective,733,0.000120498547205225,A2,core adjective core_1000 core_2000
radikal,,adjective,734,0.000120309550803213,A2,core adjective core_1000 core_2000
artikel,,noun,735,0.000120162800655768,A2,core noun core_1000 core_2000
kontakt,,noun,736,0.000120153906707438,A2,core noun core_1000 core_2000
formentlig,,adjective,737,0.000120069414198303,A2,core adjective core_1000 core_2000
point,,noun,738,0.00012003050317436,A2,core noun core_1000 core_2000
undersøge,,verb,739,0.000119874859078585,A2,core verb core_1000 core_2000
konkurrence,,noun,740,0.000119807042722569,A2,core noun core_1000 core_2000
kollega,,noun,741,0.000119686974420114,A2,core noun core_1000 core_2000
anderledes,,adjective,742,0.000119569129604742,A2,core adjective core_1000 core_2000
kaste,,verb,743,0.000119530218580798,A2,core verb core_1000 core_2000
flertal,,noun,744,0.000119430161662086,A2,core noun core_1000 core_2000
dollar,,noun,745,0.000119256729669651,A2,core noun core_1000 core_2000
lyst,,noun,746,0.000119066621524098,A2,core noun core_1000 core_2000
center,,noun,747,0.000119054392345144,A2,core noun core_1000 core_2000
desværre,,adverb,748,0.000118475173960154,A2,core adverb core_1000 core_2000
sprog,,noun,749,0.000118167220999228,A2,core noun core_1000 core_2000
stand,,noun,750,0.000117940425316814,A2,core noun core_1000 core_2000
knap,,adverb,751,0.000117616907946311,A2,core adverb core_1000 core_2000
sang,,noun,752,0.000117505733592186,A2,core noun core_1000 core_2000
weekend,,noun,753,0.000117432358518464,A2,core noun core_1000 core_2000
slutte,,verb,754,0.000117350089496411,A2,core verb core_1000 core_2000
spændende,,adjective,755,0.000116592992144821,A2,core adjective core_1000 core_2000
kæmpe,,verb,756,0.000116347296822206,A2,core verb core_1000 core_2000
aktivitet,,noun,757,0.00011619054098289,A2,core noun core_1000 core_2000
dyr,,noun,758,0.000116086037090012,A2,core noun core_1000 core_2000
efterhånden,,adverb,759,0.000115723608695566,A2,core adverb core_1000 core_2000
stemme,,verb,760,0.000115577970291662,A2,core verb core_1000 core_2000
fængsel,,noun,761,0.000115574635061038,A2,core noun core_1000 core_2000
rette,,verb,762,0.000115546841472507,A2,core verb core_1000 core_2000
sygdom,,noun,763,0.000115529053575847,A2,core noun core_1000 core_2000
tilbud,,noun,764,0.000115280023022608,A2,core noun core_1000 core_2000
krop,,noun,765,0.000115238888511582,A2,core noun core_1000 core_2000
hensyn,,noun,766,0.000115173295642648,A2,core noun core_1000 core_2000
publikum,,noun,767,0.000115152172515364,A2,core noun core_1000 core_2000
russisk,,adjective,768,0.000115064344775606,A2,core adjective core_1000 core_2000
omgang,,noun,769,0.000115012092829167,A2,core noun core_1000 core_2000
interessere,,verb,770,0.000114995416676048,A2,core verb core_1000 core_2000
adgang,,noun,771,0.000114770844480716,A2,core noun core_1000 core_2000
overraske,,verb,772,0.0001147030281247,A2,core verb core_1000 core_2000
umiddelbar,,adjective,773,0.00011466745233138,A2,core adjective core_1000 core_2000
skyld,,noun,774,0.000114545160541843,A2,core noun core_1000 core_2000
forsker,,noun,775,0.000114331705781923,A2,core noun core_1000 core_2000
synge,,verb,776,0.000114148268097618,A2,core verb core_1000 core_2000
herre,,noun,777,0.000114094904407638,A2,core noun core_1000 core_2000
udfordring,,noun,778,0.000113993735745384,A2,core noun core_1000 core_2000
februar,,noun,779,0.000113934813337698,A2,core noun core_1000 core_2000
elske,,verb,780,0.00011352680345806,A2,core verb core_1000 core_2000
reel,,adjective,781,0.000113462322332668,A2,core adjective core_1000 core_2000
karriere,,noun,782,0.00011314325193633,A2,core noun core_1000 core_2000
bolig,,noun,783,0.000113067653375525,A2,core noun core_1000 core_2000
behandle,,verb,784,0.000112982049122849,A2,core verb core_1000 core_2000
selvom,,conjunction,785,0.000112857533846229,A2,core conjunction core_1000 core_2000
opnå,,verb,786,0.000112535128219267,A2,core verb core_1000 core_2000
skære,,verb,787,0.000112411724686189,A2,core verb core_1000 core_2000
top,,noun,788,0.000112240516180836,A2,core noun core_1000 core_2000
årlig,,adjective,789,0.00011214601797983,A2,core adjective core_1000 core_2000
overhovedet,,adverb,790,0.00011191366357971,A2,core adverb core_1000 core_2000
stjerne,,noun,791,0.000111650180360434,A2,core noun core_1000 core_2000
præsentere,,verb,792,0.000111590146209206,A2,core verb core_1000 core_2000
forklaring,,noun,793,0.000111291087196611,A2,core noun core_1000 core_2000
sjælden,,adjective,794,0.000111166571919991,A2,core adjective core_1000 core_2000
august,,noun,795,0.000111162124945826,A2,core noun core_1000 core_2000
ringe,,verb,796,0.000111123213921882,A2,core verb core_1000 core_2000
socialdemokrat,,noun,797,0.000111106537768764,A2,core noun core_1000 core_2000
I,,pronoun,798,0.0001108541719849,A2,core pronoun core_1000 core_2000
tilføje,,verb,799,0.000110806367012627,A2,core verb core_1000 core_2000
kraftig,,adjective,800,0.000110777461680554,A2,core adjective core_1000 core_2000
opstå,,verb,801,0.000110740774143693,A2,core verb core_1000 core_2000
bred,,adjective,802,0.000110650722916852,A2,core adjective core_1000 core_2000
roman,,noun,803,0.000110353887391339,A2,core noun core_1000 core_2000
tilsyneladende,,adjective,804,0.000110045934430413,A2,core adjective core_1000 core_2000
historisk,,adjective,805,0.000109965888895443,A2,core adjective core_1000 core_2000
alvor,,noun,806,0.000109369994357335,A2,core noun core_1000 core_2000
halvdel,,noun,807,0.000109327748102767,A2,core noun core_1000 core_2000
eksempelvis,,adverb,808,0.000109289948822365,A2,core adverb core_1000 core_2000
forhandling,,noun,809,0.0001091965623649,A2,core noun core_1000 core_2000
true,,verb,810,0.000108966431451862,A2,core verb core_1000 core_2000
kone,,noun,811,0.000108689607310091,A2,core noun core_1000 core_2000
om,,adverb,812,0.000108685160335926,A2,core adverb core_1000 core_2000
spille,,noun,813,0.000108202663639024,A2,core noun core_1000 core_2000
selve,,adjective,814,0.000108139294257173,A2,core adjective core_1000 core_2000
indføre,,verb,815,0.000108121506360513,A2,core verb core_1000 core_2000
forkert,,adjective,816,0.000108048131286791,A2,core adjective core_1000 core_2000
rejse,,noun,817,0.00010802033769826,A2,core noun core_1000 core_2000
vild,,adjective,818,0.000107932509958501,A2,core adjective core_1000 core_2000
titel,,noun,819,0.000107874699294356,A2,core noun core_1000 core_2000
tanke,,noun,820,0.000107871364063733,A2,core noun core_1000 core_2000
placere,,verb,821,0.000107686814635885,A2,core verb core_1000 core_2000
træne,,verb,822,0.000107496706490332,A2,core verb core_1000 core_2000
viden,,noun,823,0.00010743222536494,A2,core noun core_1000 core_2000
sørge,,verb,824,0.000107274357782082,A2,core verb core_1000 core_2000
interessant,,adjective,825,0.00010716540691504,A2,core adjective core_1000 core_2000
central,,adjective,826,0.00010686190092828,A2,core adjective core_1000 core_2000
love,,verb,827,0.000106678463243974,A2,core verb core_1000 core_2000
spare,,verb,828,0.000106596194221921,A2,core verb core_1000 core_2000
udenlandsk,,adjective,829,0.000106570624120473,A2,core adjective core_1000 core_2000
forestilling,,noun,830,0.000106322705310774,A2,core noun core_1000 core_2000
produktion,,noun,831,0.000106316034849527,A2,core noun core_1000 core_2000
juli,,noun,832,0.000106282682543289,A2,core noun core_1000 core_2000
erkende,,verb,833,0.000106112585781478,A2,core verb core_1000 core_2000
national,,adjective,834,0.000106055886860875,A2,core adjective core_1000 core_2000
fjerne,,verb,835,0.00010585577302345,A2,core verb core_1000 core_2000
idé,,noun,836,0.000105714581593712,A2,core noun core_1000 core_2000
sikkerhed,,noun,837,0.000105703464158299,A2,core noun core_1000 core_2000
hidtil,,adverb,838,0.000105670111852062,A2,core adverb core_1000 core_2000
uddanne,,verb,839,0.000105592289804175,A2,core verb core_1000 core_2000
miljø,,noun,840,0.00010558784283001,A2,core noun core_1000 core_2000
færdig,,adjective,841,0.00010544553965673,A2,core adjective core_1000 core_2000
forår,,noun,842,0.000105334365302605,A2,core noun core_1000 core_2000
forventning,,noun,843,0.000105270995920754,A2,core noun core_1000 core_2000
naturlig,,adjective,844,0.000104970825164617,A2,core adjective core_1000 core_2000
formål,,noun,845,0.000104929690653591,A2,core noun core_1000 core_2000
udgøre,,verb,846,0.000104854092092786,A2,core verb core_1000 core_2000
tydelig,,adjective,847,0.000104841862913832,A2,core adjective core_1000 core_2000
mine,,noun,848,0.000104810734094677,A2,core noun core_1000 core_2000
rum,,noun,849,0.000104618402462041,A2,core noun core_1000 core_2000
overveje,,verb,850,0.000104493887185422,A2,core verb core_1000 core_2000
skade,,noun,851,0.000104434964777736,A2,core noun core_1000 core_2000
eje,,verb,852,0.000104422735598782,A2,core verb core_1000 core_2000
ben,,noun,853,0.000104098106484737,A2,core noun core_1000 core_2000
dække,,verb,854,0.000104009167001438,A2,core verb core_1000 core_2000
varm,,adjective,855,0.000103786818293188,A2,core adjective core_1000 core_2000
udsætte,,verb,856,0.000103685649630935,A2,core verb core_1000 core_2000
etablere,,verb,857,0.000103294315904415,A2,core verb core_1000 core_2000
efterår,,noun,858,0.000103252069649848,A2,core noun core_1000 core_2000
styrke,,noun,859,0.000103147565756971,A2,core noun core_1000 core_2000
type,,noun,860,0.000103007486070773,A2,core noun core_1000 core_2000
næppe,,adverb,861,0.000102901870434355,A2,core adverb core_1000 core_2000
hovedstad,,noun,862,0.000102672851264858,A2,core noun core_1000 core_2000
nyde,,verb,863,0.000102591693986347,A2,core verb core_1000 core_2000
ryge,,verb,864,0.000102545000757614,A2,core verb core_1000 core_2000
teknisk,,adjective,865,0.000102401585840793,A2,core adjective core_1000 core_2000
tvinge,,verb,866,0.000102379350969968,A2,core verb core_1000 core_2000
institution,,noun,867,0.000102348222150813,A2,core noun core_1000 core_2000
sammenhæng,,noun,868,0.000102214812925864,A2,core noun core_1000 core_2000
dens,,pronoun,869,0.000101941324014717,A2,core pronoun core_1000 core_2000
benytte,,verb,870,0.000101933541809928,A2,core verb core_1000 core_2000
stof,,noun,871,0.000101912418682644,A2,core noun core_1000 core_2000
optage,,verb,872,0.000101782344688318,A2,core verb core_1000 core_2000
udvalg,,noun,873,0.000101462162548439,A2,core noun core_1000 core_2000
nylig,,adjective,874,0.000101424363268037,A2,core adjective core_1000 core_2000
tegne,,verb,875,0.00010137433480868,A2,core verb core_1000 core_2000
afsløre,,verb,876,0.000101021912106105,A2,core verb core_1000 core_2000
retning,,noun,877,0.00010099967723528,A2,core noun core_1000 core_2000
fantastisk,,adjective,878,0.000100936307853429,A2,core adjective core_1000 core_2000
udland,,noun,879,0.000100816239550974,A2,core noun core_1000 core_2000
forretning,,noun,880,0.00010070617694039,A2,core noun core_1000 core_2000
alder,,noun,881,0.00010053608017858,A2,core noun core_1000 core_2000
vælger,,noun,882,0.000100513845307755,A2,core noun core_1000 core_2000
emne,,noun,883,0.00010047382254027,A2,core noun core_1000 core_2000
dommer,,noun,884,0.000100458258130692,A2,core noun core_1000 core_2000
efter,,adverb,885,9.99757614337907e-05,A2,core adverb core_1000 core_2000
presse,,verb,886,9.99702027160844e-05,A2,core verb core_1000 core_2000
behov,,noun,887,9.99379621533882e-05,A2,core noun core_1000 core_2000
kilde,,noun,888,9.96188917570501e-05,A2,core noun core_1000 core_2000
død,,adjective,889,9.9528840530209e-05,A2,core adjective core_1000 core_2000
sjov,,adjective,890,9.94732533531467e-05,A2,core adjective core_1000 core_2000
optræde,,verb,891,9.92798099769695e-05,A2,core verb core_1000 core_2000
pres,,noun,892,9.91063779845349e-05,A2,core noun core_1000 core_2000
information,,noun,893,9.903967337206e-05,A2,core noun core_1000 core_2000
danne,,verb,894,9.90363381414363e-05,A2,core verb core_1000 core_2000
diskutere,,verb,895,9.88184364073517e-05,A2,core verb core_1000 core_2000
global,,adjective,896,9.86238812876333e-05,A2,core adjective core_1000 core_2000
sygehus,,noun,897,9.85649588799472e-05,A2,core noun core_1000 core_2000
gal,,adjective,898,9.843377314208e-05,A2,core adjective core_1000 core_2000
læser,,noun,899,9.82169831515366e-05,A2,core noun core_1000 core_2000
brev,,noun,900,9.8173625153428e-05,A2,core noun core_1000 core_2000
markant,,adjective,901,9.81536137696855e-05,A2,core adjective core_1000 core_2000
skuespiller,,noun,902,9.80546685945145e-05,A2,core noun core_1000 core_2000
foreslå,,verb,903,9.78590017312548e-05,A2,core verb core_1000 core_2000
udtale,,verb,904,9.76066359473916e-05,A2,core verb core_1000 core_2000
klassisk,,adjective,905,9.71919556065062e-05,A2,core adjective core_1000 core_2000
studerende,,noun,906,9.65860553765261e-05,A2,core noun core_1000 core_2000
indlede,,verb,907,9.65771614281961e-05,A2,core verb core_1000 core_2000
arbejdsplads,,noun,908,9.64815514836488e-05,A2,core noun core_1000 core_2000
luft,,noun,909,9.61057821667071e-05,A2,core noun core_1000 core_2000
tag,,noun,910,9.59757081723811e-05,A2,core noun core_1000 core_2000
fuldstændig,,adjective,911,9.59534733015561e-05,A2,core adjective core_1000 core_2000
gratis,,adjective,912,9.57856000268277e-05,A2,core adjective core_1000 core_2000
typisk,,adjective,913,9.5777817822039e-05,A2,core adjective core_1000 core_2000
traditionel,,adjective,914,9.57300128497653e-05,A2,core adjective core_1000 core_2000
pæn,,adjective,915,9.56822078774917e-05,A2,core adjective core_1000 core_2000
opfordre,,verb,916,9.56132797779343e-05,A2,core verb core_1000 core_2000
eftermiddag,,noun,917,9.55165580898457e-05,A2,core noun core_1000 core_2000
evne,,noun,918,9.54820940400671e-05,A2,core noun core_1000 core_2000
gud,,noun,919,9.53575787634473e-05,A2,core noun core_1000 core_2000
konflikt,,noun,920,9.53575787634473e-05,A2,core noun core_1000 core_2000
investering,,noun,921,9.51596884131052e-05,A2,core noun core_1000 core_2000
kendt,,adjective,922,9.50307261623204e-05,A2,core adjective core_1000 core_2000
enorm,,adjective,923,9.50207204704492e-05,A2,core adjective core_1000 core_2000
frygte,,verb,924,9.49306692436082e-05,A2,core verb core_1000 core_2000
norsk,,adjective,925,9.48695233488395e-05,A2,core adjective core_1000 core_2000
venstre,,noun,926,9.48194948894834e-05,A2,core noun core_1000 core_2000
energi,,noun,927,9.47394493545135e-05,A2,core noun core_1000 core_2000
anvende,,verb,928,9.46138223343525e-05,A2,core verb core_1000 core_2000
advokat,,noun,929,9.45304415687589e-05,A2,core noun core_1000 core_2000
populær,,adjective,930,9.44659604433666e-05,A2,core adjective core_1000 core_2000
forskning,,noun,931,9.43836914213142e-05,A2,core noun core_1000 core_2000
ekspert,,noun,932,9.4126878663286e-05,A2,core noun core_1000 core_2000
officiel,,adjective,933,9.40134808220787e-05,A2,core adjective core_1000 core_2000
demokrati,,noun,934,9.39867989770888e-05,A2,core noun core_1000 core_2000
behøve,,verb,935,9.39167591339902e-05,A2,core verb core_1000 core_2000
efterfølgende,,adjective,936,9.39134239033664e-05,A2,core adjective core_1000 core_2000
slutning,,noun,937,9.38122552411129e-05,A2,core noun core_1000 core_2000
betragte,,verb,938,9.36688403242919e-05,A2,core verb core_1000 core_2000
udgangspunkt,,noun,939,9.36265940697245e-05,A2,core noun core_1000 core_2000
gribe,,verb,940,9.3602135711817e-05,A2,core verb core_1000 core_2000
endda,,adverb,941,9.34331506935474e-05,A2,core adverb core_1000 core_2000
udsigt,,noun,942,9.34287037193824e-05,A2,core noun core_1000 core_2000
oprindelig,,adjective,943,9.34120275662637e-05,A2,core adjective core_1000 core_2000
middel,,noun,944,9.33108589040101e-05,A2,core noun core_1000 core_2000
kommission,,noun,945,9.29217486645734e-05,A2,core noun core_1000 core_2000
dom,,noun,946,9.28650497439697e-05,A2,core noun core_1000 core_2000
restaurant,,noun,947,9.28328091812736e-05,A2,core noun core_1000 core_2000
effekt,,noun,948,9.27216348271488e-05,A2,core noun core_1000 core_2000
producere,,verb,949,9.27016234434063e-05,A2,core verb core_1000 core_2000
amt,,noun,950,9.26037900117765e-05,A2,core noun core_1000 core_2000
overskud,,noun,951,9.25659907313741e-05,A2,core noun core_1000 core_2000
vare,,noun,952,9.24659338126618e-05,A2,core noun core_1000 core_2000
vin,,noun,953,9.23747708422795e-05,A2,core noun core_1000 core_2000
kærlighed,,noun,954,9.23569829456195e-05,A2,core noun core_1000 core_2000
foto,,noun,955,9.20323538315751e-05,A2,core noun core_1000 core_2000
bestemt,,adjective,956,9.19456378353578e-05,A2,core adjective core_1000 core_2000
fastslå,,verb,957,9.19456378353578e-05,A2,core verb core_1000 core_2000
hjerte,,noun,958,9.18100051233256e-05,A2,core noun core_1000 core_2000
indeholde,,verb,959,9.17766528170881e-05,A2,core verb core_1000 core_2000
ond,,adjective,960,9.16243439519372e-05,A2,core adjective core_1000 core_2000
idet,,conjunction,961,9.14331240628426e-05,A2,core conjunction core_1000 core_2000
følelse,,noun,962,9.12430159172892e-05,A2,core noun core_1000 core_2000
ejer,,noun,963,9.10706956683958e-05,A2,core noun core_1000 core_2000
rykke,,verb,964,9.07416195801864e-05,A2,core verb core_1000 core_2000
træ,,noun,965,9.06226630212729e-05,A2,core noun core_1000 core_2000
forsvar,,noun,966,9.05904224585767e-05,A2,core noun core_1000 core_2000
effektiv,,adjective,967,9.04125434919771e-05,A2,core adjective core_1000 core_2000
angreb,,noun,968,9.02735755493211e-05,A2,core noun core_1000 core_2000
forbi,,preposition,969,9.02124296545525e-05,A2,core preposition core_1000 core_2000
bidrage,,verb,970,9.02079826803875e-05,A2,core verb core_1000 core_2000
følge,,noun,971,9.01557307339489e-05,A2,core noun core_1000 core_2000
blå,,adjective,972,9.01346076066652e-05,A2,core adjective core_1000 core_2000
fysisk,,adjective,973,8.99611756142305e-05,A2,core adjective core_1000 core_2000
blande,,verb,974,8.99533934094418e-05,A2,core verb core_1000 core_2000
deltager,,noun,975,8.99267115644518e-05,A2,core noun core_1000 core_2000
styre,,verb,976,8.99055884371681e-05,A2,core verb core_1000 core_2000
have,,noun,977,8.98744596180132e-05,A2,core noun core_1000 core_2000
acceptere,,verb,978,8.97521678284759e-05,A2,core verb core_1000 core_2000
arrangement,,noun,979,8.96832397289185e-05,A2,core noun core_1000 core_2000
stigning,,noun,980,8.96354347566449e-05,A2,core noun core_1000 core_2000
fremmest,,adjective,981,8.94775671737877e-05,A2,core adjective core_1000 core_2000
opdage,,verb,982,8.9465337994834e-05,A2,core verb core_1000 core_2000
kold,,adjective,983,8.93686163067454e-05,A2,core adjective core_1000 core_2000
vold,,noun,984,8.9330817026343e-05,A2,core noun core_1000 core_2000
forestille,,verb,985,8.93096938990593e-05,A2,core verb core_1000 core_2000
simpelthen,,adverb,986,8.89528242223187e-05,A2,core adverb core_1000 core_2000
turde,,verb,987,8.86337538259806e-05,A2,core verb core_1000 core_2000
overbevise,,verb,988,8.86204129034857e-05,A2,core verb core_1000 core_2000
professionel,,adjective,989,8.85236912153971e-05,A2,core adjective core_1000 core_2000
trods,,noun,990,8.85181324976909e-05,A2,core noun core_1000 core_2000
foreløbig,,adjective,991,8.83747175808699e-05,A2,core adjective core_1000 core_2000
tradition,,noun,992,8.82935603023588e-05,A2,core noun core_1000 core_2000
ændring,,noun,993,8.82324144075902e-05,A2,core noun core_1000 core_2000
kinesisk,,adjective,994,8.81790507176103e-05,A2,core adjective core_1000 core_2000
ejendom,,noun,995,8.78677625260609e-05,A2,core noun core_1000 core_2000
tilfreds,,adjective,996,8.78555333471072e-05,A2,core adjective core_1000 core_2000
generation,,noun,997,8.78388571939884e-05,A2,core noun core_1000 core_2000
udgift,,noun,998,8.7832186732741e-05,A2,core noun core_1000 core_2000
frivillig,,adjective,999,8.78221810408697e-05,A2,core adjective core_1000 core_2000
farve,,noun,1000,8.78110636054573e-05,A2,core noun core_1000 core_2000
lære,,noun,1001,8.77765995556786e-05,B1/B2,core noun core_2000
tung,,adjective,1002,8.75120045928616e-05,B1/B2,core adjective core_2000
investor,,noun,1003,8.73330138827207e-05,B1/B2,core noun core_2000
drøm,,noun,1004,8.73174494731432e-05,B1/B2,core noun core_2000
aktuel,,adjective,1005,8.72963263458595e-05,B1/B2,core adjective core_2000
diskussion,,noun,1006,8.71395705065436e-05,B1/B2,core noun core_2000
ramme,,noun,1007,8.705618974095e-05,B1/B2,core noun core_2000
opføre,,verb,1008,8.70317313830425e-05,B1/B2,core verb core_2000
opmærksom,,adjective,1009,8.70272844088776e-05,B1/B2,core adjective core_2000
kommunal,,adjective,1010,8.69539093351552e-05,B1/B2,core adjective core_2000
overtage,,verb,1011,8.6831617545618e-05,B1/B2,core verb core_2000
bevæge,,verb,1012,8.6822723597288e-05,B1/B2,core verb core_2000
afgøre,,verb,1013,8.68082709312517e-05,B1/B2,core verb core_2000
initiativ,,noun,1014,8.66815321675495e-05,B1/B2,core noun core_2000
skaffe,,verb,1015,8.66626325273483e-05,B1/B2,core verb core_2000
kontrol,,noun,1016,8.65770282746722e-05,B1/B2,core noun core_2000
inden,,adverb,1017,8.63613500276701e-05,B1/B2,core adverb core_2000
invitere,,verb,1018,8.63435621310102e-05,B1/B2,core verb core_2000
glæde,,noun,1019,8.62357230075091e-05,B1/B2,core noun core_2000
flygtning,,noun,1020,8.60078155815533e-05,B1/B2,core noun core_2000
indflydelse,,noun,1021,8.59944746590584e-05,B1/B2,core noun core_2000
størrelse,,noun,1022,8.58577302034849e-05,B1/B2,core noun core_2000
utrolig,,adjective,1023,8.57988077957987e-05,B1/B2,core adjective core_2000
udgive,,verb,1024,8.57610085153963e-05,B1/B2,core verb core_2000
vanskelig,,adjective,1025,8.57510028235251e-05,B1/B2,core adjective core_2000
hund,,noun,1026,8.54063623257383e-05,B1/B2,core noun core_2000
lande,,verb,1027,8.53652278147121e-05,B1/B2,core verb core_2000
stil,,noun,1028,8.53641160711709e-05,B1/B2,core noun core_2000
vurdering,,noun,1029,8.53151993553559e-05,B1/B2,core noun core_2000
fly,,noun,1030,8.52462712557986e-05,B1/B2,core noun core_2000
udføre,,verb,1031,8.51484378241688e-05,B1/B2,core verb core_2000
bekræfte,,verb,1032,8.51128620308489e-05,B1/B2,core verb core_2000
modstander,,noun,1033,8.50250342910903e-05,B1/B2,core noun core_2000
fond,,noun,1034,8.50161403427603e-05,B1/B2,core noun core_2000
begrænse,,verb,1035,8.50050229073478e-05,B1/B2,core verb core_2000
bibliotek,,noun,1036,8.49927937283941e-05,B1/B2,core noun core_2000
kommentar,,noun,1037,8.49805645494404e-05,B1/B2,core noun core_2000
vedtage,,verb,1038,8.49794528058991e-05,B1/B2,core verb core_2000
smide,,verb,1039,8.4933871320708e-05,B1/B2,core verb core_2000
primær,,adjective,1040,8.48493788115731e-05,B1/B2,core adjective core_2000
vejr,,noun,1041,8.46915112287159e-05,B1/B2,core noun core_2000
absolut,,adjective,1042,8.46036834889574e-05,B1/B2,core adjective core_2000
hotel,,noun,1043,8.45614372343899e-05,B1/B2,core noun core_2000
betydelig,,adjective,1044,8.44925091348326e-05,B1/B2,core adjective core_2000
medvirke,,verb,1045,8.44435924190177e-05,B1/B2,core verb core_2000
hjemmeside,,noun,1046,8.42646017088768e-05,B1/B2,core noun core_2000
ansigt,,noun,1047,8.40667113585347e-05,B1/B2,core noun core_2000
amerikaner,,noun,1048,8.40044537202248e-05,B1/B2,core noun core_2000
beboer,,noun,1049,8.39032850579712e-05,B1/B2,core noun core_2000
lærer,,noun,1050,8.38932793661e-05,B1/B2,core noun core_2000
demokratisk,,adjective,1051,8.37787697813515e-05,B1/B2,core adjective core_2000
havn,,noun,1052,8.37220708607479e-05,B1/B2,core noun core_2000
nordisk,,adjective,1053,8.35986673276694e-05,B1/B2,core adjective core_2000
fastholde,,verb,1054,8.35675385085144e-05,B1/B2,core verb core_2000
nogensinde,,adverb,1055,8.34730403075084e-05,B1/B2,core adverb core_2000
oppe,,adverb,1056,8.34330175400234e-05,B1/B2,core adverb core_2000
euro,,noun,1057,8.33374075954761e-05,B1/B2,core noun core_2000
begå,,verb,1058,8.33362958519349e-05,B1/B2,core verb core_2000
spor,,noun,1059,8.32529150863413e-05,B1/B2,core noun core_2000
træffe,,verb,1060,8.32329037025988e-05,B1/B2,core verb core_2000
tillade,,verb,1061,8.31128354001441e-05,B1/B2,core verb core_2000
fat,,adverb,1062,8.30216724297618e-05,B1/B2,core adverb core_2000
institut,,noun,1063,8.28893749483533e-05,B1/B2,core noun core_2000
karakter,,noun,1064,8.28304525406671e-05,B1/B2,core noun core_2000
omfatte,,verb,1065,8.27826475683935e-05,B1/B2,core verb core_2000
farlig,,adjective,1066,8.27570774669448e-05,B1/B2,core adjective core_2000
regnskab,,noun,1067,8.27459600315323e-05,B1/B2,core noun core_2000
eventuel,,adjective,1068,8.25780867568039e-05,B1/B2,core adjective core_2000
proces,,noun,1069,8.24880355299628e-05,B1/B2,core noun core_2000
part,,noun,1070,8.24746946074678e-05,B1/B2,core noun core_2000
bevare,,verb,1071,8.22656868217132e-05,B1/B2,core verb core_2000
kandidat,,noun,1072,8.21734121077897e-05,B1/B2,core noun core_2000
styrke,,verb,1073,8.21456185192585e-05,B1/B2,core verb core_2000
kontrakt,,noun,1074,8.18076484827192e-05,B1/B2,core noun core_2000
stjæle,,verb,1075,8.17676257152342e-05,B1/B2,core verb core_2000
opfattelse,,noun,1076,8.17331616654555e-05,B1/B2,core noun core_2000
arbejdsmarked,,noun,1077,8.17298264348318e-05,B1/B2,core noun core_2000
risikere,,verb,1078,8.1654227874027e-05,B1/B2,core verb core_2000
forbruger,,noun,1079,8.16041994146708e-05,B1/B2,core noun core_2000
analyse,,noun,1080,8.15586179294796e-05,B1/B2,core noun core_2000
ride,,verb,1081,8.15352713151134e-05,B1/B2,core verb core_2000
sport,,noun,1082,8.14707901897211e-05,B1/B2,core noun core_2000
svag,,adjective,1083,8.13151460939464e-05,B1/B2,core adjective core_2000
bund,,noun,1084,8.12017482527391e-05,B1/B2,core noun core_2000
vestlig,,adjective,1085,8.1147272819218e-05,B1/B2,core adjective core_2000
fest,,noun,1086,8.09049127272259e-05,B1/B2,core noun core_2000
udvide,,verb,1087,8.08615547291173e-05,B1/B2,core verb core_2000
snakke,,verb,1088,8.08437668324573e-05,B1/B2,core verb core_2000
i,,adverb,1089,8.06758935577289e-05,B1/B2,core adverb core_2000
net,,noun,1090,8.06669996093989e-05,B1/B2,core noun core_2000
præge,,verb,1091,8.06247533548315e-05,B1/B2,core verb core_2000
studie,,noun,1092,8.04146338255357e-05,B1/B2,core noun core_2000
mig,,noun,1093,8.04079633642882e-05,B1/B2,core noun core_2000
ødelægge,,verb,1094,8.03746110580507e-05,B1/B2,core verb core_2000
hvornår,,adverb,1095,8.01278039918937e-05,B1/B2,core adverb core_2000
påvirke,,verb,1096,8.00888929679501e-05,B1/B2,core verb core_2000
bevægelse,,noun,1097,8.00132944071452e-05,B1/B2,core noun core_2000
sammenligne,,verb,1098,7.99832773315315e-05,B1/B2,core verb core_2000
såvel,,conjunction,1099,7.98765499515717e-05,B1/B2,core conjunction core_2000
løn,,noun,1100,7.97220175993383e-05,B1/B2,core noun core_2000
rente,,noun,1101,7.96886652931009e-05,B1/B2,core noun core_2000
orden,,noun,1102,7.96753243706059e-05,B1/B2,core noun core_2000
hverdag,,noun,1103,7.96508660126984e-05,B1/B2,core noun core_2000
bange,,adjective,1104,7.95830496566823e-05,B1/B2,core adjective core_2000
omsætning,,noun,1105,7.94274055609076e-05,B1/B2,core noun core_2000
skridt,,noun,1106,7.93940532546702e-05,B1/B2,core noun core_2000
italiensk,,adjective,1107,7.93907180240464e-05,B1/B2,core adjective core_2000
redde,,verb,1108,7.93818240757165e-05,B1/B2,core verb core_2000
tøj,,noun,1109,7.9227291723483e-05,B1/B2,core noun core_2000
rig,,adjective,1110,7.91494696755957e-05,B1/B2,core adjective core_2000
udgave,,noun,1111,7.91339052660182e-05,B1/B2,core noun core_2000
